ID,Advisor,Problem,Ranking,InstitutionID
40922,Peng Yuan,A,Honorable Mention,8662
40923,Bingshu Xia,A,Successful Participant,8662
40924,Shun Zhang,A,Successful Participant,2404
40925,Ruimin Zhang,B,Honorable Mention,8662
40926,Peng Yuan,A,Successful Participant,8662
40927,Yuntao Jia,A,Meritorious,8662
40928,Zhonghua Qiu,B,Honorable Mention,1580
40929,Hongping Cao,D,Honorable Mention,4631
40930,Katie L Oliveras,B,Honorable Mention,8678
40931,Bingshu Xia,A,Honorable Mention,8662
40932,Yuntao Jia,A,Honorable Mention,8662
40934,Hongping Cao,C,Honorable Mention,4631
40935,Chen Feng,B,Successful Participant,8682
40936,Katie L Oliveras,A,Honorable Mention,8678
40937,Ruimin Zhang,A,Honorable Mention,8662
40938,Qirong Qiu,A,Honorable Mention,279
40939,Xiaomin Wang,B,Successful Participant,5799
40940,Xu Jin,C,Honorable Mention,1580
40941,Xuehui Cui,A,Successful Participant,3043
40942,Xiaoyong Liu,B,Honorable Mention,5755
40943,Xu Jin,D,Honorable Mention,1580
40944,Desheng Du,B,Meritorious,8691
40945,Guanghan Guo,A,Meritorious,8691
40946,Mingjing Cai,A,Successful Participant,8682
40947,Xu Jin,A,Successful Participant,1580
40948,Junting Liu,B,Honorable Mention,8691
40949,YingQi Tao,B,Meritorious,8696
40950,Xu Jin,C,Honorable Mention,1580
40951,Xu Jin,C,Successful Participant,1580
40952,Hao Zhang,A,Successful Participant,8575
40953,Minru Bai,B,Honorable Mention,8387
40954,Kunping Zhu,B,Honorable Mention,134
40955,Baodong LIU,A,Successful Participant,1438
40956,Minru Bai,A,Successful Participant,8387
40957,Guangyan Jia,D,Honorable Mention,1438
40958,Guangyu Zhang,A,Successful Participant,236
40959,Minru Bai,A,Successful Participant,8387
40960,Huiping Zhang,A,Successful Participant,123
40961,Yan Zhang,B,Meritorious,280
40962,Wei Liu,D,Honorable Mention,4
40963,Chuanxiu Ma,C,Successful Participant,8387
40964,Yingting Luo,B,Honorable Mention,8276
40965,Chuanxiu Ma,D,Successful Participant,8387
40966,Jianwei Niu,D,Honorable Mention,31
40967,Chuanxiu Ma,A,Honorable Mention,8387
40968,Jing Yuan,B,Honorable Mention,1855
40969,Gaofeng Gu,A,Successful Participant,134
40970,Liping Wang,A,Successful Participant,8387
40971,Baodong Liu,B,Successful Participant,1438
40973,Liping Wang,A,Successful Participant,8387
40974,Baodong LIU,A,Honorable Mention,1438
40975,Zhi Jun Huang,D,Successful Participant,8721
40976,Qing-Kui Li,A,Unsuccessful,93
40977,Shangjiang Guo,A,Honorable Mention,8387
40978,Ping Wang,A,Successful Participant,4652
40979,Yanhui Li,A,Honorable Mention,94
40980,Deng Shijin,A,Successful Participant,1456
40981,Shangjiang Guo,B,Successful Participant,8387
40982,yang song,B,Successful Participant,409
40984,Li Shulong,A,Successful Participant,213
40985,Shaofen Zou,A,Successful Participant,8387
40986,Ping Wang,A,Successful Participant,4652
40987,Shaofen Zou,D,Successful Participant,8387
40988,Yang Song,B,Successful Participant,409
40989,Liping Zhang,C,Honorable Mention,1817
40990,Danang Triantoro Murdiansyah,A,Successful Participant,8735
40991,Wenya Xing,A,Successful Participant,8736
40992,Xiangyu Yang,A,Honorable Mention,8387
40993,Xiangyu Yang,A,Honorable Mention,8387
40994,Shuqin Liu,D,Successful Participant,539
40995,Baodong Liu,D,Successful Participant,1438
40996,Zhixiong Wu,A,Successful Participant,8741
40997,Jinsong Chai,A,Successful Participant,8387
40998,En Wang,A,Successful Participant,137
40999,HaiYan Sun,A,Meritorious,31
41000,Jingsong Chai,D,Successful Participant,8387
41001,Zaiqiang Ku,A,Honorable Mention,8746
41002,Jun Li,A,Successful Participant,8387
41003,Jin Shan,A,Successful Participant,4803
41004,Jun Li,A,Successful Participant,8387
41005,Shiping Du,A,Successful Participant,636
41006,Shiping Du,D,Successful Participant,636
41007,Jiesheng Wang,A,Successful Participant,8752
41008,Zhixiong Wu,C,Successful Participant,8741
41009,wenli zheng,A,Successful Participant,50
41010,Shiping Du,B,Successful Participant,636
41011,Li Cui,B,Successful Participant,182
41012,Shiping Du,A,Successful Participant,636
41013,Congjun Rao,B,Successful Participant,8746
41014,Shiping Du,A,Successful Participant,636
41015,Shourong Ma,D,Successful Participant,8387
41016,Shiping Du,C,Successful Participant,636
41017,Shiping Du,A,Successful Participant,636
41018,Qu Jingguo,A,Successful Participant,8763
41019,Li Chen,A,Successful Participant,1855
41020,Guocan Feng,B,Successful Participant,94
41021,Yuquan Ye,D,Honorable Mention,6
41022,Shiping Du,D,Honorable Mention,636
41023,Zhiming Liu,A,Successful Participant,8387
41024,Zhang Qiuna,A,Honorable Mention,8763
41025,Xiaolin Zhu,B,Honorable Mention,8741
41026,Baodong LIU,D,Honorable Mention,1438
41027,Zhenhua Zhang,A,Successful Participant,8772
41028,Xiaolin Zhu,B,Successful Participant,8741
41029,Zhang Huancheng,A,Honorable Mention,8763
41030,Chuanxi Zhou,A,Honorable Mention,8662
41031,Bo Liao,A,Honorable Mention,8387
41032,Liu Xiaohong,A,Honorable Mention,8763
41033,Xue Luo,A,Successful Participant,31
41034,Fangguo He,A,Successful Participant,8746
41035,Wei Deng,A,Meritorious,8741
41036,Cui Yuhuan,B,Successful Participant,8763
41037,Chuanxi Zhou,A,Successful Participant,8662
41038,Yang Song,C,Successful Participant,8783
41039,Wei Deng,A,Honorable Mention,8741
41041,Ping Li,B,Successful Participant,8746
41042,Xiaoming Fan,D,Successful Participant,621
41043,Wei Feng,A,Honorable Mention,31
41044,Yunlong Sun,A,Successful Participant,25
41045,Hao Wu,C,Honorable Mention,8387
41046,Hui Fu,B,Honorable Mention,5755
41047,Lian Zhou,B,Meritorious,8741
41048,Yue Zheng,A,Successful Participant,8746
41049,Chuanxi Zhou,A,Successful Participant,8662
41050,Zhaohui Yuan,C,Successful Participant,8387
41051,Wang Xiujian,D,Meritorious,6974
41052,Hua Jin Chang,A,Successful Participant,236
41053,Hui Fu,A,Successful Participant,5755
41054,Mingjiu Jiang,A,Honorable Mention,2298
41055,Fangxian Lu,D,Successful Participant,8387
41056,Xiaole Yue,B,Successful Participant,50
41057,Xinhong Wang,B,Successful Participant,8801
41058,Suijie Wang,A,Successful Participant,8387
41059,Suijie Wang,C,Honorable Mention,8387
41060,HOU ZHU,A,Successful Participant,3
41061,Suijie Wang,C,Successful Participant,8387
41062,GuoQiang Peng,D,Honorable Mention,8387
41063,Lian Zhou,A,Honorable Mention,8741
41064,Zheng Mu,A,Successful Participant,3043
41065,Huiping Zhang,A,Meritorious,123
41066,Lin Yang,A,Successful Participant,8387
41067,Zhijun Shen,B,Successful Participant,8741
41068,Hongping Cao,C,Successful Participant,4631
41069,Yuejian Peng,A,Successful Participant,8387
41070,Lianzu Jiao,A,Successful Participant,47
41071,Feipeng Zhang,A,Successful Participant,8387
41072,Yuanming Hu,A,Successful Participant,8816
41073,Qunyi Zhou,A,Successful Participant,8387
41075,Zejun Huang,B,Successful Participant,8387
41076,Zejun Huang,D,Successful Participant,8387
41077,Zhenhua Gu,B,Successful Participant,8820
41078,Zejun Huang,A,Successful Participant,8387
41079,Zhenhua Gu,B,Successful Participant,8820
41080,Jiping Huang,,Successful Participant,90
41081,Zhenhua Gu,A,Successful Participant,8820
41082,CHANG JIN HUA,C,Successful Participant,236
41083,Zhenhua Gu,A,Successful Participant,8820
41084,Zhenhua Gu,A,Successful Participant,8820
41085,Zhenhua Gu,A,Successful Participant,8820
41086,Fuping Tan,B,Honorable Mention,3201
41087,Yufu Xue,A,Successful Participant,8830
41088,Yu Yu,A,Honorable Mention,263
41089,YU DONGHAO,A,Successful Participant,8832
41090,Zhonghua Wu,A,Successful Participant,7
41091,Heng Liang,A,Successful Participant,1424
41092,Lei Zhang,A,Successful Participant,8835
41093,YuCan Zhu,A,Honorable Mention,6434
41094,Xinqi Hu,B,Successful Participant,87
41095,Lei Zhang,A,Successful Participant,8835
41096,Lei Zhang,A,Successful Participant,8835
41097,Lei Zhang,A,Successful Participant,8835
41098,Lei Zhang,B,Successful Participant,8835
41099,Lei Zhang,A,Honorable Mention,8835
41100,Shenquan Liu,D,Successful Participant,1336
41101,Xiaoting Bai,A,Successful Participant,7
41102,Yaohua Wu,A,Successful Participant,47
41103,Xiaofei Guan,A,Successful Participant,82
41104,Jianping Du,B,Finalist,7110
41105,Jianping Du,D,Successful Participant,7110
41106,Jianping Du,B,Honorable Mention,7110
41107,Lan Ding,A,Successful Participant,125
41108,Miaomiao Chen,B,Successful Participant,2392
41109,Kaizhi Liu,D,Meritorious,394
41110,liulin li,A,Successful Participant,8853
41111,Hongyi Li,B,Honorable Mention,31
41112,Hala Y Al Hajj Shehadeh,B,Honorable Mention,6077
41113,Xin Yang,A,Honorable Mention,8856
41114,Baoqin Chen,B,Honorable Mention,8857
41115,Longmin Wang,A,Successful Participant,7
41116,Xin Yang,A,Successful Participant,8856
41117,ZhenYu Zhao,A,Successful Participant,8857
41118,Xin Yang,A,Successful Participant,8856
41119,Xin Yang,A,Successful Participant,8856
41120,Mengyun Wu,A,Honorable Mention,6
41121,XiaoLing Huang,B,Honorable Mention,8857
41122,Zhi Li,A,Successful Participant,8857
41123,Zhong Tan,A,Honorable Mention,394
41124,Mu Lin,D,Meritorious,621
41125,Peixing Li,A,Honorable Mention,94
41126,Hao Sheng,A,Successful Participant,31
41127,Ou Xie,D,Meritorious,8857
41128,Ola Flygt,A,Honorable Mention,8871
41129,Baodong Liu,D,Successful Participant,1438
41130,Wu Yaohua,A,Honorable Mention,47
41131,Zhonghao Xu,B,Honorable Mention,249
41132,Jian Ma,B,Successful Participant,31
41133,Qi Zhi Chen,A,Successful Participant,8853
41134,Bin XU,A,Honorable Mention,47
41135,Zhiguang Zhang,C,Honorable Mention,8878
41136,Brian Heinold,A,Successful Participant,8879
41137,Xiaolong Pu,A,Honorable Mention,249
41138,Brian Heinold,A,Meritorious,8879
41139,Jihua Wang,C,Successful Participant,840
41140,Liuyan Zhao,A,Successful Participant,137
41141,Zhiguang Zhang,C,Honorable Mention,8878
41142,Lizette Zietsman,B,Honorable Mention,8885
41143,Mathematical Modeling Team,D,Successful Participant,8886
41144,Brian Heinold,A,Successful Participant,8879
41145,Jinchan Wang,A,Honorable Mention,8878
41147,johnny lee,D,Successful Participant,8889
41148,Jinchan Wang,D,Honorable Mention,8878
41149,Junhui Gao,A,Honorable Mention,31
41150,Songzhu Li,D,Successful Participant,1735
41151,YUN ZHANG,A,Successful Participant,8853
41152,Xiulian Gao,D,Successful Participant,8878
41153,Mathematical Modeling Team,D,Meritorious,8886
41154,Xiulian Gao,D,Meritorious,8878
41155,Ying Zhang,A,Successful Participant,249
41156,Bo YU,B,Successful Participant,8878
41157,Xiaoming FAN,A,Successful Participant,621
41158,Yujuan Chen,D,Honorable Mention,3641
41159,Lizette Zietsman,B,Meritorious,8885
41160,Bo YU,A,Honorable Mention,8878
41161,Henning S. Mortveit,A,Meritorious,8885
41162,Henning S. Mortveit,B,Honorable Mention,8885
41163,Song Ai bin,A,Successful Participant,8465
41164,Fenkui Wang,D,Successful Participant,3043
41165,Yanwen Guo,A,Successful Participant,210
41166,Robert C. Rogers,B,Successful Participant,8885
41167,Song Ai bin,A,Successful Participant,8465
41168,Mark Embree,A,Honorable Mention,8885
41169,Murphy Waggoner,B,Successful Participant,8497
41170,Mark Embree,A,Meritorious,8885
41171,Murphy Waggoner,D,Honorable Mention,8497
41172,Michael Jolly,B,Honorable Mention,8914
41173,Gabriella Pinter,A,Successful Participant,8915
41174,Murphy Waggoner,B,Honorable Mention,8497
41175,Hui Min,A,Successful Participant,7801
41176,Zhangjin Wei,A,Successful Participant,197
41177,Xia Jing,A,Successful Participant,8465
41178,Murphy Waggoner,A,Successful Participant,8497
41179,Jingchuan Wang,A,Meritorious,1456
41180,Xue Changhong,D,Honorable Mention,12
41181,Xia Jing,B,Honorable Mention,8465
41182,Murphy Waggoner,A,Successful Participant,8497
41183,Josephine S Hamer,B,Successful Participant,6167
41184,Murphy Waggoner,A,Honorable Mention,8497
41185,Murphy Waggoner,B,Successful Participant,8497
41186,Shanaz Tiwari,B,Successful Participant,8928
41187,Ma Run bo,B,Successful Participant,8465
41188,Murphy Waggoner,A,Successful Participant,8497
41189,Shanaz Tiwari,A,Successful Participant,8928
41190,yan ling ju,D,Honorable Mention,2089
41191,Murphy Waggoner,D,Honorable Mention,8497
41192,Ma Run bo,A,Successful Participant,8465
41193,Yi Zhang,B,Successful Participant,3043
41194,Zhixing Hu,A,Honorable Mention,654
41195,Han De,A,Successful Participant,8465
41196,Yi Zhang,D,Honorable Mention,3043
41197,Vardges Melkonian,A,Honorable Mention,8939
41198,Douglas Eric Ward,A,Honorable Mention,8940
41199,Murphy Waggoner,D,Honorable Mention,8497
41200,Murphy Waggoner,A,Honorable Mention,8497
41202,Murphy Waggoner,D,Meritorious,8497
41203,Ruige CHEN,A,Successful Participant,7474
41204,Han De,A,Successful Participant,8465
41205,Murphy Waggoner,D,Meritorious,8497
41206,Yi Zhang,D,Meritorious,3043
41207,Maria Siopsis,A,Honorable Mention,8948
41208,Murphy Waggoner,A,Meritorious,8497
41209,Jiqiang Wang,B,Successful Participant,3203
41210,Chen Jian hua,B,Successful Participant,8465
41211,Murphy Waggoner,D,Honorable Mention,8497
41212,Murphy Waggoner,D,Honorable Mention,8497
41213,Murphy Waggoner,C,Honorable Mention,8497
41214,Murphy Waggoner,D,Honorable Mention,8497
41215,Chen Jian hua,A,Successful Participant,8465
41216,Murphy Waggoner,D,Honorable Mention,8497
41217,Murphy Waggoner,A,Honorable Mention,8497
41218,Zhen Su wen,B,Successful Participant,8465
41219,Murphy Waggoner,D,Honorable Mention,8497
41220,Murphy Waggoner,D,Successful Participant,8497
41221,Murphy Waggoner,B,Honorable Mention,8497
41222,Luo Jun zhi,B,Successful Participant,8465
41223,Braxton Osting,A,Honorable Mention,8964
41224,Braxton Osting,A,Honorable Mention,8964
41225,Eric Bahuaud,A,Honorable Mention,8678
41226,Eric Bahuaud,B,Honorable Mention,8678
41227,Bill Pardon,A,Meritorious,8968
41228,Paul E. L. Rakow,B,Meritorious,8969
41229,David Kraines,A,Meritorious,8968
41230,Jianfeng Lu,A,Honorable Mention,8968
41231,Nicomedes Alonso,B,Successful Participant,8972
41232,Nicomedes Alonso,A,Honorable Mention,8972
41233,Han M Duong,A,Successful Participant,6500
41234,Nessy Tania,A,Successful Participant,8975
41235,Allegra B Reiber,B,Honorable Mention,8976
41236,Theodore E Galanthay,B,Successful Participant,8977
41237,Jianjun Liu,C,Successful Participant,3043
41238,Sean Bohun,A,Successful Participant,8979
41239,Sean Bohun,A,Honorable Mention,8979
41240,Anna V Little,A,Honorable Mention,6500
41241,Roland Minton,B,Successful Participant,8982
41242,Roland Minton,B,Successful Participant,8982
41243,Marshall Hampton,A,Successful Participant,8984
41244,Marshall Hampton,B,Successful Participant,8984
41245,Marshall Hampton,A,Honorable Mention,8984
41247,Ryan S Szypowski,B,Successful Participant,8987
41248,Aaron Hoffman,A,Meritorious,8988
41250,Hubertus F von Bremen,B,Successful Participant,8987
41251,Jacob A Ogle,B,Successful Participant,8990
41252,Hubertus F von Bremen,B,Successful Participant,8987
41253,Amanda L Hattaway,B,Successful Participant,8992
41255,Jia Wan,A,Honorable Mention,8993
41256,Dave Rosoff,A,Honorable Mention,8994
41257,Jim Seibert,B,Successful Participant,8995
41258,Dave Rosoff,B,Successful Participant,8994
41259,Shelley B Rohde,B,Honorable Mention,8997
41260,Tyler Skorczewski,B,Successful Participant,8998
41261,Luo Jun zhi,A,Successful Participant,8465
41262,Liu Jun hong,A,Successful Participant,8465
41263,Liu Jun hong,A,Successful Participant,8465
41264,Ju Gui ling,B,Successful Participant,8465
41265,Ju Gui ling,B,Successful Participant,8465
41266,Darin Mohr,B,Successful Participant,9004
41267,Matthew C Moynihan,C,Honorable Mention,9005
41268,Robert D Wooster,B,Meritorious,9006
41269,Robert D Wooster,A,Honorable Mention,9006
41270,Barbara L Bedwell,B,Successful Participant,9008
41271,George T Yates,A,Honorable Mention,9009
41272,George T Yates,A,Meritorious,9009
41273,Thomas P. Wakefield,A,Honorable Mention,9009
41274,Alicia Prieto-Langarica,A,Meritorious,9009
41275,Elin Rose Farnell,A,Honorable Mention,9013
41276,Yi Wang,A,Successful Participant,236
41277,Jianxin Zhu,C,Honorable Mention,9015
41278,Stephen Keeley,A,Honorable Mention,3042
41279,Shujiang Ding,A,Honorable Mention,4323
41280,Stephen Keeley,A,Meritorious,3042
41281,Shujiang Ding,A,Meritorious,4323
41282,Xiurong Chen,A,Successful Participant,9020
41283,Ziku Wu,D,Honorable Mention,9021
41284,Wei Miao,C,Honorable Mention,1424
41285,Xiurong Chen,A,Successful Participant,9021
41286,Ziku Wu,A,Successful Participant,9021
41287,Wenling Zhao,A,Honorable Mention,4323
41288,Shujiang Ding,A,Honorable Mention,4323
41289,Wenling Zhao,A,Successful Participant,4323
41290,Diankun Wang,A,Successful Participant,9021
41291,Ziku Wu,A,Successful Participant,9021
41292,Fuming Li,B,Successful Participant,4323
41293,Xiaocui Yin,B,Successful Participant,9021
41294,Shujiang Ding,A,Successful Participant,4323
41295,Li HongWei,A,Successful Participant,9033
41296,Zhang Xiaoyong,A,Successful Participant,7319
41297,Diankun Wang,A,Successful Participant,9021
41298,Sun Jianzhu,C,Successful Participant,9036
41299,Wenling Zhao,A,Honorable Mention,4323
41300,Feng Liu,A,Successful Participant,8820
41301,Feng Liu,A,Honorable Mention,8820
41302,Fuming Li,B,Successful Participant,4323
41303,Feng Liu,B,Successful Participant,8820
41304,Jinling Zhao,D,Honorable Mention,4323
41305,tian xuequan,A,Successful Participant,8328
41306,Feng Liu,A,Honorable Mention,8820
41307,Zhang Xiaoyong,A,Successful Participant,7319
41308,Sun Jianzhu,A,Successful Participant,9036
41309,Ning Bian,B,Successful Participant,4323
41310,Jinling Zhao,A,Successful Participant,4323
41311,Xiaoming Fan,B,Successful Participant,621
41312,Sun Jianzhu,D,Honorable Mention,9036
41313,Ning Bian,B,Honorable Mention,4323
41314,Zhang Xiaoyong,A,Honorable Mention,7319
41315,Huanfei Ma,A,Successful Participant,9053
41316,Sun Jianzhu,B,Successful Participant,9036
41317,Huanfei Ma,A,Successful Participant,9053
41318,Zhang Xiaoyong,A,Successful Participant,7319
41319,Zhenying Liang,A,Successful Participant,4323
41320,Huanfei Ma,A,Successful Participant,9053
41321,Huanfei Ma,A,Successful Participant,9053
41322,Bingzhuang Liu,B,Successful Participant,4323
41323,Huanfei Ma,A,Successful Participant,9053
41324,Xunzhi Zhu,A,Meritorious,4323
41325,Guoguang Yan,A,Successful Participant,236
41326,SHUXIANG WANG,A,Successful Participant,9021
41327,Xin Cui,B,Successful Participant,4323
41328,Xunzhi Zhu,A,Honorable Mention,4323
41329,Xiaoming Fan,D,Successful Participant,621
41330,Xinqi Hu,A,Successful Participant,87
41331,Sishui Wang,A,Successful Participant,8820
41332,Zhang Xiaoyong,B,Successful Participant,7319
41333,Zhenying Liang,B,Successful Participant,4323
41334,Xunzhi Zhu,A,Honorable Mention,4323
41335,Bingzhuang Liu,B,Successful Participant,4323
41336,Sishui Wang,A,Successful Participant,8820
41337,Sishui Wang,A,Honorable Mention,8820
41338,Sishui Wang,A,Honorable Mention,8820
41339,Leonid V Kovalev,A,Successful Participant,9077
41340,Yuqin Zhang,B,Honorable Mention,9078
41341,Shuxiang Wang,A,Successful Participant,9079
